id_number,org_size_1_99,org_size_100_499,org_size_500_999,org_size_1000_4999,org_size_greaterthan_5000,Has_Website,Number_of_Vehicles__c,Segment_E,SegmentE3,SegmentA1,SegmentA2,US_Country,CA_Country,Industry,billingstatecode,total_engagements,first_engagement_date,last_engagement_date,engagement_length_days,engagement_count_lag_1,engagement_count_lag_2,engagement_count_lag_5,engagement_count_lag_7,engagement_count_rolling_avg_7,rolling_std_7,rolling_median_7,weekly_engagement_rate,cumulative_engagement_count,days_since_last_engagement,prev_engagement_type_0,prev_engagement_type_Campaign - Mailer,prev_engagement_type_Campaign - Other,prev_engagement_type_Campaign - Referral Program,prev_engagement_type_Campaign - Webinar,prev_engagement_type_Event - Roadshow,prev_engagement_type_Field Event,prev_engagement_type_Field Marketing,prev_engagement_type_GC,prev_engagement_type_Inbound Leads,prev_engagement_type_Partners,prev_engagement_type_SB,prev_engagement_type_webpage visit from ads,prev_engagement_type_webpage visits,avg_time_between_engagements,most_common_engagement_type_Campaign - Mailer,most_common_engagement_type_Campaign - Other,most_common_engagement_type_Campaign - Referral Program,most_common_engagement_type_Campaign - Webinar,most_common_engagement_type_Field Event,most_common_engagement_type_GC,most_common_engagement_type_Inbound Leads,most_common_engagement_type_Partners,most_common_engagement_type_webpage visit from ads,most_common_engagement_type_webpage visits,D&B_Score,target_met
228,1,0,0,0,0,1,12.0,0,0,1,0,1,0,Construction,LA,21,2021-11-24,2024-02-19,817,0.9523809523809523,0.9047619047619048,0.7619047619047619,0.6666666666666666,0.7142857142857143,0.0,0.7142857142857143,0.7142857142857143,11.0,38.904761904761905,1,0,0,0,0,0,0,0,0,0,1,0,1,1,40.85,0,0,0,0,0,0,0,0,1,0,HIGH,1
236,1,0,0,0,0,1,14.0,0,0,1,0,1,0,Construction,WV,68,2021-08-11,2023-10-20,800,0.9852941176470589,0.9705882352941176,0.9264705882352942,0.8970588235294118,0.9117647058823529,0.0,0.9117647058823529,0.9117647058823529,34.5,11.764705882352942,1,0,0,0,0,0,0,0,0,1,0,0,1,0,11.940298507462687,0,0,0,0,0,0,0,0,1,0,HIGH,1
238,1,0,0,0,0,1,15.0,0,0,1,0,1,0,Construction,CA,9,2021-09-03,2023-07-26,691,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,5.0,76.77777777777777,1,0,1,0,1,0,0,0,0,1,0,0,1,0,86.375,0,0,0,0,0,0,0,0,1,0,HIGH,1
246,1,0,0,0,0,1,16.0,0,0,1,0,1,0,Construction,CT,6,2022-05-13,2024-01-04,601,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,3.5,100.16666666666667,1,0,0,0,0,0,0,0,0,1,0,0,1,0,120.2,0,0,0,0,0,0,0,0,1,0,HIGH,1
252,1,0,0,0,0,0,17.0,0,0,1,0,1,0,Construction,NH,1,2022-04-06,2022-04-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,LOW,1
253,1,0,0,0,0,1,18.0,0,0,1,0,1,0,Construction,FL,3,2023-06-14,2024-01-18,218,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,72.66666666666667,1,0,0,1,0,0,0,0,0,0,0,0,1,0,109.0,1,0,0,0,0,0,0,0,0,0,HIGH,1
255,1,0,0,0,0,0,18.0,0,0,1,0,1,0,Construction,CA,1,2024-02-08,2024-02-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,1
262,1,0,0,0,0,1,28.0,0,0,1,0,1,0,Construction,WA,7,2022-09-14,2023-06-29,288,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,4.0,41.142857142857146,1,0,0,0,0,0,0,0,0,0,0,0,1,0,48.0,0,0,0,0,0,0,0,0,1,0,HIGH,1
263,1,0,0,0,0,1,28.0,0,0,0,0,0,1,Construction,AB,277,2021-05-06,2024-03-05,1034,0.9963898916967509,0.9927797833935018,0.9819494584837545,0.9747292418772563,0.9783393501805054,0.0,0.9783393501805054,0.9783393501805054,139.0,3.732851985559567,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3.746376811594203,0,0,0,0,0,0,0,0,1,0,HIGH,1
265,1,0,0,0,0,1,31.0,0,0,0,1,1,0,Construction,CA,10,2021-06-30,2023-12-19,902,0.9,0.8,0.5,0.3,0.4,0.0,0.4,0.4,5.5,90.2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,100.22222222222223,0,0,0,0,0,0,0,0,1,0,HIGH,1
266,1,0,0,0,0,1,32.0,0,0,0,1,1,0,Construction,MD,12,2022-03-18,2024-01-23,676,0.9166666666666666,0.8333333333333334,0.5833333333333334,0.4166666666666667,0.5,0.0,0.5,0.5,6.5,56.333333333333336,1,0,1,1,0,0,0,0,0,0,0,0,1,0,61.45454545454545,0,0,0,0,0,0,0,0,1,0,HIGH,1
268,1,0,0,0,0,1,34.0,0,0,0,1,1,0,Construction,MD,17,2022-12-05,2023-12-28,388,0.9411764705882353,0.8823529411764706,0.7058823529411765,0.5882352941176471,0.6470588235294118,0.0,0.6470588235294118,0.6470588235294118,9.0,22.823529411764707,1,0,0,0,0,0,0,0,0,1,0,0,1,0,24.25,0,0,0,0,0,0,0,0,1,0,HIGH,1
279,1,0,0,0,0,0,60.0,0,0,0,1,1,0,Construction,FL,1,2023-06-06,2023-06-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,1,0,0,0,0,0,0,0,HIGH,1
284,0,0,0,0,0,1,100.0,0,0,0,1,1,0,Construction,NV,42,2021-12-02,2024-02-23,813,0.9761904761904762,0.9523809523809523,0.8809523809523809,0.8333333333333334,0.8571428571428571,0.0,0.8571428571428571,0.8571428571428571,21.5,19.357142857142858,1,1,1,1,0,0,0,0,0,0,0,0,1,1,19.829268292682926,0,0,0,0,0,0,0,0,1,0,HIGH,1
291,1,0,0,0,0,1,153.0,0,0,0,1,0,1,Construction,NS,116,2021-09-20,2024-02-26,889,0.9913793103448276,0.9827586206896551,0.9568965517241379,0.9396551724137931,0.9482758620689655,0.0,0.9482758620689655,0.9482758620689655,58.5,7.663793103448276,1,0,0,0,1,0,1,0,0,1,0,0,1,1,7.730434782608696,0,0,0,0,0,0,0,0,1,0,HIGH,1
294,1,0,0,0,0,1,33.0,0,0,0,1,1,0,Construction,NJ,160,2021-08-12,2024-03-05,936,0.99375,0.9875,0.96875,0.95625,0.9625,0.0,0.9625,0.9625,80.5,5.85,1,0,1,1,1,0,0,0,0,0,0,0,1,1,5.886792452830188,0,0,0,0,0,0,0,0,1,0,HIGH,1
302,1,0,0,0,0,1,43.0,0,0,0,1,1,0,Construction,IN,32,2022-03-09,2024-01-26,688,0.96875,0.9375,0.84375,0.78125,0.8125,0.0,0.8125,0.8125,16.5,21.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,22.193548387096776,0,0,0,0,0,0,0,0,1,0,HIGH,1
313,0,0,0,0,0,1,150.0,0,0,0,1,1,0,Construction,AZ,138,2021-11-10,2024-02-27,839,0.9927536231884058,0.9855072463768116,0.9637681159420289,0.9492753623188406,0.9565217391304348,0.0,0.9565217391304348,0.9565217391304348,69.5,6.079710144927536,1,0,0,0,0,0,0,0,1,1,0,0,1,0,6.124087591240876,0,0,0,0,0,0,0,0,1,0,HIGH,1
317,1,0,0,0,0,1,0.0,0,0,0,0,0,1,Construction,AB,1,2021-06-03,2021-06-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
336,1,0,0,0,0,1,30.0,0,0,1,0,0,1,Construction,AB,1,2022-09-14,2022-09-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH,0
381,1,0,0,0,0,1,80.0,0,0,0,1,1,0,Construction,AL,3,2021-07-07,2023-04-10,642,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,214.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,321.0,0,0,0,0,0,0,0,0,1,0,HIGH,0
402,1,0,0,0,0,1,12.0,0,0,0,0,1,0,Construction,AR,9,2021-06-15,2024-02-28,988,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,5.0,109.77777777777777,1,0,0,1,0,0,0,0,0,1,0,0,1,1,123.5,0,0,0,0,0,0,0,0,1,0,HIGH,0
477,1,0,0,0,0,1,19.0,0,0,0,0,1,0,Construction,AZ,4,2021-06-18,2023-09-08,812,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,203.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,270.6666666666667,0,0,0,0,0,0,0,0,1,0,HIGH,0
478,1,0,0,0,0,1,21.0,0,0,0,0,1,0,Construction,AZ,2,2021-05-12,2022-10-18,524,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,262.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,524.0,0,0,0,0,0,0,0,0,1,0,HIGH,0
484,1,0,0,0,0,1,23.0,0,0,0,0,1,0,Construction,AZ,3,2021-07-08,2023-08-16,769,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,256.3333333333333,1,0,0,0,0,0,1,0,0,0,0,0,1,0,384.5,0,0,0,0,0,0,0,0,1,0,HIGH,0
499,0,0,0,0,0,1,40.0,0,0,0,1,1,0,Construction,AZ,1,2023-07-19,2023-07-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
517,1,0,0,0,0,1,2.0,0,0,0,0,0,1,Construction,BC,2,2023-06-15,2023-06-15,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,HIGH,0
529,1,0,0,0,0,1,4.0,0,0,0,0,0,1,Construction,BC,1,2021-12-02,2021-12-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH,0
552,1,0,0,0,0,1,6.0,0,0,0,0,0,1,Construction,BC,2,2021-11-01,2022-07-03,244,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,122.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,244.0,0,0,0,0,0,0,1,0,0,0,HIGH,0
558,1,0,0,0,0,1,10.0,0,0,0,0,0,1,Construction,BC,1,2021-10-05,2021-10-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
562,1,0,0,0,0,1,16.0,0,0,0,0,0,1,Construction,BC,1,2023-05-08,2023-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
564,1,0,0,0,0,1,20.0,0,0,1,0,0,1,Construction,BC,2,2022-01-20,2022-03-21,60,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,60.0,0,0,0,0,0,0,0,0,0,1,HIGH,0
574,1,0,0,0,0,0,1.0,0,0,0,0,0,1,Construction,BC,1,2021-08-10,2021-08-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
581,1,0,0,0,0,0,14585824013270.0,0,0,0,0,1,0,Construction,CA,1,2022-12-12,2022-12-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
657,1,0,0,0,0,1,5.0,0,0,0,0,1,0,Construction,CA,1,2023-03-31,2023-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
666,1,0,0,0,0,0,5.0,0,0,0,0,1,0,Construction,CA,2,2021-06-25,2022-01-20,209,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,104.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,209.0,0,0,0,0,0,0,1,0,0,0,HIGH,0
727,1,0,0,0,0,0,10.0,0,0,0,0,1,0,Construction,CA,49,2021-04-29,2023-06-09,771,0.9795918367346939,0.9591836734693877,0.8979591836734694,0.8571428571428571,0.8775510204081632,0.0,0.8775510204081632,0.8775510204081632,25.0,15.73469387755102,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.0625,0,0,0,0,0,0,0,0,1,0,HIGH,0
810,1,0,0,0,0,0,32.0,0,0,0,1,1,0,Construction,CA,2,2023-12-28,2024-01-02,5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0,0,0,0,0,0,1,0,0,0,HIGH,0
813,1,0,0,0,0,1,38.0,0,0,0,1,1,0,Construction,CA,1,2022-08-25,2022-08-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH,0
897,1,0,0,0,0,1,16.0,0,0,0,0,1,0,Construction,CO,14,2021-04-14,2023-11-01,931,0.9285714285714286,0.8571428571428571,0.6428571428571429,0.5,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,7.5,66.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,71.61538461538461,0,0,0,0,0,0,0,0,1,0,HIGH,0
911,1,0,0,0,0,1,50.0,0,0,0,1,1,0,Construction,CO,7,2021-04-14,2024-02-09,1031,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,4.0,147.28571428571428,1,0,0,0,0,0,0,0,0,0,0,0,1,1,171.83333333333334,0,0,0,0,0,0,0,0,1,0,HIGH,0
936,1,0,0,0,0,0,23.0,0,0,0,0,1,0,Construction,CT,3,2022-12-07,2023-01-05,29,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.666666666666666,1,0,0,0,0,0,0,0,0,1,0,0,1,0,14.5,0,0,0,0,0,0,0,0,1,0,HIGH,0
939,0,0,0,0,0,1,80.0,0,0,0,1,1,0,Construction,CT,15,2022-10-05,2023-08-21,320,0.9333333333333333,0.8666666666666667,0.6666666666666666,0.5333333333333333,0.6,0.0,0.6,0.6,8.0,21.333333333333332,1,0,1,0,0,0,0,0,0,0,0,0,1,0,22.857142857142858,0,0,0,0,0,0,0,0,1,0,HIGH,0
953,1,0,0,0,0,0,24.0,0,0,0,0,1,0,Construction,DE,1,2023-01-26,2023-01-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH,0
957,1,0,0,0,0,1,14585824013270.0,0,0,0,1,1,0,Construction,FL,4,2021-07-13,2022-12-09,514,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,128.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,171.33333333333334,0,0,0,0,0,0,0,0,1,0,HIGH,0
1081,0,0,0,0,0,1,219.0,1,0,0,0,1,0,Construction,FL,20,2021-06-15,2023-09-12,819,0.95,0.9,0.75,0.65,0.7,0.0,0.7,0.7,10.5,40.95,1,1,0,0,0,0,0,0,1,0,0,0,1,0,43.10526315789474,0,0,0,0,0,0,0,0,1,0,HIGH,0
1086,0,0,1,0,0,1,300.0,0,1,0,0,1,0,Construction,FL,83,2021-08-10,2023-11-20,832,0.9879518072289156,0.9759036144578314,0.9397590361445783,0.9156626506024096,0.927710843373494,0.0,0.927710843373494,0.927710843373494,42.0,10.024096385542169,1,1,0,0,0,0,0,0,1,0,0,0,1,0,10.146341463414634,0,0,0,0,0,0,0,0,1,0,HIGH,0
1107,1,0,0,0,0,0,5.0,0,0,0,0,1,0,Construction,GA,1,2021-06-01,2021-06-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
1113,1,0,0,0,0,1,5.0,0,0,0,0,1,0,Construction,GA,746,2021-04-08,2024-03-06,1063,0.9986595174262735,0.9973190348525469,0.9932975871313673,0.9906166219839142,0.9919571045576407,0.0,0.9919571045576407,0.9919571045576407,373.5,1.4249329758713136,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4268456375838927,0,0,0,0,0,0,0,0,0,1,HIGH,0
1147,1,0,0,0,0,1,25.0,0,0,0,0,1,0,Construction,GA,1,2021-05-07,2021-05-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH,0
1149,1,0,0,0,0,1,40.0,0,0,0,1,1,0,Construction,GA,1,2024-01-02,2024-01-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,1,0,0,0,0,HIGH,0
1159,0,0,0,1,0,1,500.0,0,1,0,0,1,0,Construction,GA,48,2021-04-29,2024-02-23,1030,0.9791666666666666,0.9583333333333334,0.8958333333333334,0.8541666666666666,0.875,0.0,0.875,0.875,24.5,21.458333333333332,1,1,0,0,0,0,0,0,0,1,0,0,1,1,21.914893617021278,0,0,0,0,0,0,0,0,1,0,HIGH,0
1163,1,0,0,0,0,0,1129.0,0,0,0,1,1,0,Construction,GA,2,2023-10-19,2023-10-23,4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0,0,0,0,0,0,1,0,0,0,HIGH,0
1199,1,0,0,0,0,1,48.0,0,1,0,0,1,0,Construction,IA,13,2021-11-23,2023-10-03,679,0.9230769230769231,0.8461538461538461,0.6153846153846154,0.46153846153846156,0.5384615384615384,0.0,0.5384615384615384,0.5384615384615384,7.0,52.23076923076923,1,1,0,0,1,0,0,0,1,0,0,0,1,1,56.583333333333336,0,0,0,0,0,0,0,0,1,0,HIGH,0
1261,1,0,0,0,0,0,10.0,0,0,0,0,1,0,Construction,IL,4,2021-06-14,2022-08-09,421,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,105.25,1,0,0,0,0,0,0,0,0,1,0,0,1,0,140.33333333333334,0,0,0,0,0,0,0,0,1,0,HIGH,0
1299,1,0,0,0,0,1,40.0,0,0,0,1,1,0,Construction,IL,2,2023-02-21,2023-03-31,38,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,19.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,38.0,0,0,0,0,0,1,0,0,0,0,HIGH,0
1324,1,0,0,0,0,0,5.0,0,0,0,0,1,0,Construction,IN,1,2022-03-07,2022-03-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,LOW,0
1406,1,0,0,0,0,0,30.0,0,0,0,0,1,0,Construction,KS,3,2021-11-10,2022-01-03,54,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27.0,0,0,0,0,0,0,0,0,1,0,HIGH,0
1473,1,0,0,0,0,0,24.0,0,0,1,0,1,0,Construction,LA,1,2024-01-03,2024-01-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
1480,0,0,0,0,0,1,3099.0,0,0,0,1,1,0,Construction,LA,1,2023-09-26,2023-09-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
1484,1,0,0,0,0,0,2.0,0,0,0,0,1,0,Construction,MA,3,2023-09-20,2023-09-25,5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6666666666666667,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.5,0,0,0,0,0,0,1,0,0,0,HIGH,0
1556,1,0,0,0,0,1,7.0,0,0,0,0,1,0,Construction,MD,6,2021-08-10,2023-07-04,693,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,3.5,115.5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,138.6,0,0,0,0,0,0,0,0,1,0,HIGH,0
1558,1,0,0,0,0,0,8.0,0,0,0,0,1,0,Construction,MD,1,2022-03-22,2022-03-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
1587,1,0,0,0,0,0,9.0,0,0,0,0,1,0,Construction,ME,9,2021-08-02,2022-08-11,374,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,5.0,41.55555555555556,1,0,0,0,0,0,0,0,0,0,0,0,1,0,46.75,0,0,0,0,0,0,0,0,1,0,HIGH,0
1593,0,0,0,0,0,1,24.0,0,0,0,0,1,0,Construction,ME,1,2023-10-18,2023-10-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
1644,1,0,0,0,0,0,21.0,0,0,0,0,1,0,Construction,MI,3,2021-06-05,2021-07-02,27,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,13.5,0,0,0,0,0,0,1,0,0,0,HIGH,0
1689,1,0,0,0,0,1,5.0,0,0,0,0,1,0,Construction,MN,2,2021-11-10,2023-08-15,643,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,321.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,643.0,0,0,0,0,0,0,0,0,1,0,HIGH,0
1736,1,0,0,0,0,0,3.0,0,0,0,0,1,0,Construction,MO,1,2024-01-19,2024-01-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
1800,1,0,0,0,0,1,28.0,0,0,1,0,1,0,Construction,MS,5,2021-12-16,2023-06-15,546,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,109.2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,136.5,0,0,0,0,0,0,1,0,0,0,HIGH,0
1873,1,0,0,0,0,1,32.0,0,0,0,1,1,0,Construction,NC,2,2024-02-02,2024-02-14,12,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12.0,0,0,0,0,0,0,1,0,0,0,LOW,0
1882,1,0,0,0,0,1,45.0,0,0,0,1,1,0,Construction,NC,6,2021-09-09,2023-01-24,502,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,3.5,83.66666666666667,1,0,0,0,0,0,0,0,0,1,0,0,1,0,100.4,0,0,0,0,0,0,0,0,1,0,HIGH,0
1898,1,0,0,0,0,1,15.0,0,0,0,0,1,0,Construction,ND,1,2023-05-03,2023-05-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
1903,0,0,0,0,0,1,50.0,0,0,0,1,1,0,Construction,ND,3,2022-03-11,2023-05-30,445,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,148.33333333333334,1,0,0,0,0,0,1,0,0,1,0,0,0,0,222.5,0,0,0,0,1,0,0,0,0,0,HIGH,0
1907,1,0,0,0,0,1,5.0,0,0,0,0,1,0,Construction,NE,1,2022-10-05,2022-10-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
1921,1,0,0,0,0,1,44.0,0,0,0,1,1,0,Construction,NE,5,2022-03-08,2023-11-29,631,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,126.2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,157.75,0,0,0,0,0,0,0,0,1,0,HIGH,0
1922,1,0,0,0,0,0,72.0,0,0,0,1,1,0,Construction,NE,52,2021-04-20,2024-02-28,1044,0.9807692307692307,0.9615384615384616,0.9038461538461539,0.8653846153846154,0.8846153846153846,0.0,0.8846153846153846,0.8846153846153846,26.5,20.076923076923077,1,0,1,0,0,0,0,0,0,0,0,0,1,1,20.470588235294116,0,0,0,0,0,0,0,0,1,0,HIGH,0
1957,1,0,0,0,0,0,5.0,0,0,0,0,1,0,Construction,NJ,1,2021-07-28,2021-07-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
1978,1,0,0,0,0,0,10.0,0,0,0,0,1,0,Construction,NJ,1,2023-09-08,2023-09-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH,0
